PROVIDERID,ProviderName,INTAKEID,YEAR,COMMENCEMENTDATE,ENDDATE,ORIENTATIONDATE,APPLICATIONDEADLINE,ISOPEN,TENTATIVE
SN_P_0002,Charles Sturt University,SN_I_2428,2032,3/2/2032,10/29/2032,10/29/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2429,2032,3/2/2032,10/29/2032,10/29/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2430,2032,3/2/2032,10/29/2032,10/29/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2431,2032,3/3/2032,2/11/2033,2/11/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2432,2032,3/3/2032,2/11/2033,2/11/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2433,2032,3/3/2032,2/11/2033,2/11/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2434,2032,3/3/2032,2/11/2033,2/11/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2435,2032,3/7/2032,6/11/2032,6/11/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2436,2032,3/7/2032,6/11/2032,6/11/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2437,2032,3/7/2032,6/11/2032,6/11/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2438,2032,3/7/2032,6/11/2032,6/11/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2439,2032,3/8/2032,4/30/2032,4/30/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2440,2032,3/8/2032,4/30/2032,4/30/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2441,2032,3/8/2032,4/30/2032,4/30/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2442,2032,3/8/2032,4/30/2032,4/30/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2443,2032,5/2/2032,8/6/2032,8/6/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2444,2032,5/2/2032,8/6/2032,8/6/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2445,2032,5/2/2032,8/6/2032,8/6/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2446,2032,5/2/2032,8/6/2032,8/6/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2447,2032,5/3/2032,6/25/2032,6/25/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2448,2032,5/3/2032,6/25/2032,6/25/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2449,2032,5/3/2032,6/25/2032,6/25/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2450,2032,5/3/2032,6/25/2032,6/25/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2451,2032,5/24/2032,8/13/2032,8/13/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2452,2032,5/24/2032,8/13/2032,8/13/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2453,2032,5/24/2032,8/13/2032,8/13/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2454,2032,5/24/2032,8/13/2032,8/13/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2455,2032,6/27/2032,10/1/2032,10/1/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2456,2032,6/27/2032,10/1/2032,10/1/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2457,2032,6/27/2032,10/1/2032,10/1/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2458,2032,6/27/2032,10/1/2032,10/1/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2459,2032,6/28/2032,8/20/2032,8/20/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2460,2032,6/28/2032,8/20/2032,8/20/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2461,2032,6/28/2032,8/20/2032,8/20/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2462,2032,6/28/2032,8/20/2032,8/20/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2463,2032,7/12/2032,10/29/2032,10/29/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2464,2032,7/12/2032,10/29/2032,10/29/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2465,2032,7/12/2032,10/29/2032,10/29/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2466,2032,7/12/2032,10/29/2032,10/29/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2467,2032,7/13/2032,2/11/2033,2/11/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2468,2032,7/13/2032,2/11/2033,2/11/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2469,2032,7/13/2032,2/11/2033,2/11/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2470,2032,7/13/2032,2/11/2033,2/11/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2471,2032,7/14/2032,6/17/2033,6/17/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2472,2032,7/14/2032,6/17/2033,6/17/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2473,2032,7/14/2032,6/17/2033,6/17/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2474,2032,7/14/2032,6/17/2033,6/17/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2475,2032,8/22/2032,11/26/2032,11/26/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2476,2032,8/22/2032,11/26/2032,11/26/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2477,2032,8/22/2032,11/26/2032,11/26/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2478,2032,8/22/2032,11/26/2032,11/26/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2479,2032,8/23/2032,10/15/2032,10/15/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2480,2032,8/23/2032,10/15/2032,10/15/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2481,2032,8/23/2032,10/15/2032,10/15/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2482,2032,8/23/2032,10/15/2032,10/15/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2483,2032,8/30/2032,12/17/2032,12/17/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2484,2032,8/30/2032,12/17/2032,12/17/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2485,2032,8/30/2032,12/17/2032,12/17/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2486,2032,8/30/2032,12/17/2032,12/17/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2487,2032,10/17/2032,2/18/2033,2/18/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2488,2032,10/17/2032,2/18/2033,2/18/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2489,2032,10/17/2032,2/18/2033,2/18/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2490,2032,10/17/2032,2/18/2033,2/18/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2491,2032,10/18/2032,12/10/2032,12/10/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2492,2032,10/18/2032,12/10/2032,12/10/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2493,2032,10/18/2032,12/10/2032,12/10/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2494,2032,10/18/2032,12/10/2032,12/10/2032,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2495,2032,11/15/2032,2/11/2033,2/11/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2496,2032,11/15/2032,2/11/2033,2/11/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2497,2032,11/15/2032,2/11/2033,2/11/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2498,2032,11/15/2032,2/11/2033,2/11/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2499,2032,11/16/2032,6/17/2033,6/17/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2500,2032,11/16/2032,6/17/2033,6/17/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2501,2032,11/16/2032,6/17/2033,6/17/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2502,2032,11/16/2032,6/17/2033,6/17/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2503,2032,11/17/2032,10/28/2033,10/28/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2504,2032,11/17/2032,10/28/2033,10/28/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2505,2032,11/17/2032,10/28/2033,10/28/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2506,2032,11/17/2032,10/28/2033,10/28/2033,,YES,NO
SN_P_0006,Deakin University,SN_I_2507,2032,3/4/2032,6/30/2032,6/30/2032,,YES,NO
SN_P_0006,Deakin University,SN_I_2508,2032,7/13/2032,11/30/2032,11/30/2032,,YES,NO
SN_P_0006,Deakin University,SN_I_2509,2032,11/9/2032,2/19/2033,2/19/2033,,YES,NO
SN_P_0007,Flinders University,SN_I_2510,2032,2/16/2032,7/9/2032,7/9/2032,,YES,NO
SN_P_0007,Flinders University,SN_I_2511,2032,3/1/2032,7/4/2032,7/4/2032,,YES,NO
SN_P_0007,Flinders University,SN_I_2512,2032,7/26/2032,12/15/2032,12/15/2032,,YES,NO
SN_P_0008,La Trobe University,SN_I_2513,2032,1/1/2032,6/30/2032,6/30/2032,,YES,NO
SN_P_0008,La Trobe University,SN_I_2514,2032,3/1/2032,5/28/2032,5/28/2032,,YES,NO
SN_P_0008,La Trobe University,SN_I_2515,2032,7/1/2032,12/31/2032,12/31/2032,,YES,NO
SN_P_0008,La Trobe University,SN_I_2516,2032,7/26/2032,10/22/2032,10/22/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2517,2032,1/5/2032,2/6/2032,2/6/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2518,2032,1/5/2032,3/21/2032,3/21/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2519,2032,1/6/2032,2/7/2032,2/7/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2520,2032,2/16/2032,3/19/2032,3/19/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2521,2032,2/23/2032,6/30/2032,6/30/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2522,2032,2/23/2032,6/30/2032,6/30/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2523,2032,2/23/2032,6/30/2032,6/30/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2524,2032,2/23/2032,4/30/2032,4/30/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2525,2032,3/22/2032,4/23/2032,4/23/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2526,2032,3/29/2032,6/13/2032,6/13/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2527,2032,5/3/2032,6/4/2032,6/4/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2528,2032,5/10/2032,7/9/2032,7/9/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2529,2032,6/7/2032,7/9/2032,7/9/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2530,2032,6/21/2032,9/5/2032,9/5/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2531,2032,7/19/2032,8/20/2032,8/20/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2532,2032,7/26/2032,12/31/2032,12/31/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2533,2032,7/26/2032,9/24/2032,9/24/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2534,2032,7/26/2032,11/30/2032,11/30/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2535,2032,7/26/2032,12/31/2032,12/31/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2536,2032,8/23/2032,9/24/2032,9/24/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2537,2032,9/13/2032,11/28/2032,11/28/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2538,2032,10/4/2032,11/5/2032,11/5/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2539,2032,10/4/2032,12/3/2032,12/3/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2540,2032,11/15/2032,12/17/2032,12/17/2032,,YES,NO
SN_P_0001,Macquarie University,SN_I_2541,2032,12/8/2032,6/30/2033,6/30/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2542,2032,12/13/2032,2/11/2033,2/11/2033,,YES,NO
SN_P_0019,University of Tasmania (UTAS),SN_I_2543,2032,2/21/2032,6/30/2032,6/30/2032,,YES,NO
SN_P_0019,University of Tasmania (UTAS),SN_I_2544,2032,7/5/2032,12/31/2032,12/31/2032,,YES,NO
SN_P_0020,UTS College,SN_I_2545,2032,2/2/2032,6/30/2032,6/30/2032,,YES,NO
SN_P_0020,UTS College,SN_I_2546,2032,7/26/2032,12/31/2032,12/31/2032,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_2547,2032,3/1/2032,7/12/2032,7/12/2032,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_2548,2032,7/26/2032,1/31/2033,1/31/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2549,2033,1/8/2033,4/15/2033,4/15/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2550,2033,1/8/2033,4/15/2033,4/15/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2551,2033,1/8/2033,4/15/2033,4/15/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2552,2033,1/8/2033,4/15/2033,4/15/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2553,2033,1/9/2033,3/4/2033,3/4/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2554,2033,1/9/2033,3/4/2033,3/4/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2555,2033,1/9/2033,3/4/2033,3/4/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2556,2033,1/9/2033,3/4/2033,3/4/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2557,2033,1/10/2033,4/29/2033,4/29/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2558,2033,1/10/2033,4/29/2033,4/29/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2559,2033,1/10/2033,4/29/2033,4/29/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2560,2033,1/10/2033,4/29/2033,4/29/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2561,2033,2/28/2033,6/17/2033,6/17/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2562,2033,2/28/2033,6/17/2033,6/17/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2563,2033,2/28/2033,6/17/2033,6/17/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2564,2033,2/28/2033,6/17/2033,6/17/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2565,2033,3/1/2033,10/28/2033,10/28/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2566,2033,3/1/2033,10/28/2033,10/28/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2567,2033,3/1/2033,10/28/2033,10/28/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2568,2033,3/1/2033,10/28/2033,10/28/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2569,2033,3/2/2033,2/10/2034,2/10/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2570,2033,3/2/2033,2/10/2034,2/10/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2571,2033,3/2/2033,2/10/2034,2/10/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2572,2033,3/2/2033,2/10/2034,2/10/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2573,2033,3/6/2033,6/10/2033,6/10/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2574,2033,3/6/2033,6/10/2033,6/10/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2575,2033,3/6/2033,6/10/2033,6/10/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2576,2033,3/6/2033,6/10/2033,6/10/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2577,2033,3/7/2033,4/29/2033,4/29/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2578,2033,3/7/2033,4/29/2033,4/29/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2579,2033,3/7/2033,4/29/2033,4/29/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2580,2033,3/7/2033,4/29/2033,4/29/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2581,2033,5/1/2033,8/5/2033,8/5/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2582,2033,5/1/2033,8/5/2033,8/5/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2583,2033,5/1/2033,8/5/2033,8/5/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2584,2033,5/1/2033,8/5/2033,8/5/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2585,2033,5/2/2033,6/24/2033,6/24/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2586,2033,5/2/2033,6/24/2033,6/24/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2587,2033,5/2/2033,6/24/2033,6/24/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2588,2033,5/2/2033,6/24/2033,6/24/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2589,2033,5/23/2033,8/12/2033,8/12/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2590,2033,5/23/2033,8/12/2033,8/12/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2591,2033,5/23/2033,8/12/2033,8/12/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2592,2033,5/23/2033,8/12/2033,8/12/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2593,2033,6/26/2033,9/30/2033,9/30/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2594,2033,6/26/2033,9/30/2033,9/30/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2595,2033,6/26/2033,9/30/2033,9/30/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2596,2033,6/26/2033,9/30/2033,9/30/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2597,2033,6/27/2033,8/19/2033,8/19/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2598,2033,6/27/2033,8/19/2033,8/19/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2599,2033,6/27/2033,8/19/2033,8/19/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2600,2033,6/27/2033,8/19/2033,8/19/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2601,2033,7/11/2033,10/28/2033,10/28/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2602,2033,7/11/2033,10/28/2033,10/28/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2603,2033,7/11/2033,10/28/2033,10/28/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2604,2033,7/11/2033,10/28/2033,10/28/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2605,2033,7/12/2033,2/10/2034,2/10/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2606,2033,7/12/2033,2/10/2034,2/10/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2607,2033,7/12/2033,2/10/2034,2/10/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2608,2033,7/12/2033,2/10/2034,2/10/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2609,2033,7/13/2033,6/16/2034,6/16/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2610,2033,7/13/2033,6/16/2034,6/16/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2611,2033,7/13/2033,6/16/2034,6/16/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2612,2033,7/13/2033,6/16/2034,6/16/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2613,2033,8/21/2033,11/25/2033,11/25/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2614,2033,8/21/2033,11/25/2033,11/25/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2615,2033,8/21/2033,11/25/2033,11/25/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2616,2033,8/21/2033,11/25/2033,11/25/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2617,2033,8/22/2033,10/14/2033,10/14/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2618,2033,8/22/2033,10/14/2033,10/14/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2619,2033,8/22/2033,10/14/2033,10/14/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2620,2033,8/22/2033,10/14/2033,10/14/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2621,2033,8/29/2033,12/16/2033,12/16/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2622,2033,8/29/2033,12/16/2033,12/16/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2623,2033,8/29/2033,12/16/2033,12/16/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2624,2033,8/29/2033,12/16/2033,12/16/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2625,2033,10/16/2033,2/17/2034,2/17/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2626,2033,10/16/2033,2/17/2034,2/17/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2627,2033,10/16/2033,2/17/2034,2/17/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2628,2033,10/16/2033,2/17/2034,2/17/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2629,2033,10/17/2033,12/9/2033,12/9/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2630,2033,10/17/2033,12/9/2033,12/9/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2631,2033,10/17/2033,12/9/2033,12/9/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2632,2033,10/17/2033,12/9/2033,12/9/2033,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2633,2033,11/14/2033,2/10/2034,2/10/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2634,2033,11/14/2033,2/10/2034,2/10/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2635,2033,11/14/2033,2/10/2034,2/10/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2636,2033,11/14/2033,2/10/2034,2/10/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2637,2033,11/15/2033,6/16/2034,6/16/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2638,2033,11/15/2033,6/16/2034,6/16/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2639,2033,11/15/2033,6/16/2034,6/16/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2640,2033,11/15/2033,6/16/2034,6/16/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2641,2033,11/16/2033,10/27/2034,10/27/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2642,2033,11/16/2033,10/27/2034,10/27/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2643,2033,11/16/2033,10/27/2034,10/27/2034,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2644,2033,11/16/2033,10/27/2034,10/27/2034,,YES,NO
SN_P_0006,Deakin University,SN_I_2645,2033,3/4/2033,6/30/2033,6/30/2033,,YES,NO
SN_P_0006,Deakin University,SN_I_2646,2033,7/13/2033,11/30/2033,11/30/2033,,YES,NO
SN_P_0006,Deakin University,SN_I_2647,2033,11/9/2033,2/19/2034,2/19/2034,,YES,NO
SN_P_0001,Macquarie University,SN_I_2648,2033,1/3/2033,2/4/2033,2/4/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2649,2033,1/6/2033,2/7/2033,2/7/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2650,2033,1/10/2033,3/27/2033,3/27/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2651,2033,2/14/2033,3/18/2033,3/18/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2652,2033,2/21/2033,6/30/2033,6/30/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2653,2033,2/21/2033,4/29/2033,4/29/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2654,2033,2/21/2033,6/30/2033,6/30/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2655,2033,2/21/2033,6/30/2033,6/30/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2656,2033,3/21/2033,4/22/2033,4/22/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2657,2033,4/4/2033,6/19/2033,6/19/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2658,2033,5/2/2033,6/3/2033,6/3/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2659,2033,5/9/2033,7/8/2033,7/8/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2660,2033,6/6/2033,7/8/2033,7/8/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2661,2033,6/27/2033,9/11/2033,9/11/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2662,2033,7/18/2033,8/19/2033,8/19/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2663,2033,7/25/2033,12/31/2033,12/31/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2664,2033,7/25/2033,12/31/2033,12/31/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2665,2033,7/25/2033,11/30/2033,11/30/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2666,2033,7/25/2033,9/23/2033,9/23/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2667,2033,8/22/2033,9/23/2033,9/23/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2668,2033,9/19/2033,12/4/2033,12/4/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2669,2033,10/3/2033,12/2/2033,12/2/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2670,2033,10/3/2033,11/4/2033,11/4/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2671,2033,11/14/2033,12/16/2033,12/16/2033,,YES,NO
SN_P_0001,Macquarie University,SN_I_2672,2033,12/12/2033,2/17/2034,2/17/2034,,YES,NO
SN_P_0001,Macquarie University,SN_I_2673,2033,12/12/2033,6/30/2034,6/30/2034,,YES,NO
SN_P_0019,University of Tasmania (UTAS),SN_I_2674,2033,2/21/2033,6/30/2033,6/30/2033,,YES,NO
SN_P_0020,UTS College,SN_I_2675,2033,2/7/2033,6/30/2033,6/30/2033,,YES,NO
SN_P_0020,UTS College,SN_I_2676,2033,2/7/2033,6/30/2033,6/30/2033,,YES,NO
SN_P_0020,UTS College,SN_I_2677,2033,2/7/2033,6/30/2033,6/30/2033,,YES,NO
SN_P_0020,UTS College,SN_I_2678,2033,7/25/2033,12/31/2033,12/31/2033,,YES,NO
